"product_code_faostat","product_code_hs","product_code_sitc","product_description_hs","product_description_faostat","root_product_hs","product_fraction_pf","value_fraction_vf","wf_type","global_average","alba","arad","arges","bacau","bihor","bistrita_nasaud","botosani","braila","brasov","bucuresti","buzau","caras_severin","cluj","constanta","covasna","dambovita","dolj","galati","gorj","harghita","hunedoara","ialomita","iasi","maramures","mehedinti","neamt","olt","prahova","salaj","satu_mare","sibiu","suceava","teleorman","timis","tulcea","vaslui","valcea","vrancea","calarasi","giurgiu","cntry_average"
"393","070410","05453","Cauliflowers and headed broccoli, fresh or chilled","Cauliflowers and broccoli","070410",1,1,"Blue",21.1488561439903,1.46186668101306,8.06235627734559,5.77387183650477,7.29176695655449,2.29577095890193,NA,1.5585216915232,33.8525651422436,0.250282374545326,23.540313552713,11.4196508196414,0.884973278772159,0.77804797252491,41.2515762534714,1.37007048629634,10.8647880147038,20.5042117968673,45.1012171469213,0.983811787045435,NA,1.64536591927348,58.8680806015778,13.8776022271139,NA,14.6474151627276,2.55317124567497,25.9989863269424,9.04926002490275,NA,1.56536949491413,0.200449264141575,1.61857317215914,18.9597400033763,2.6127225995762,32.950127240623,13.6978662591606,4.46078463715209,52.1165034983476,90.1928867925713,42.0515221553617,12.7969561461698
"393","070410","05453","Cauliflowers and headed broccoli, fresh or chilled","Cauliflowers and broccoli","070410",1,1,"Grey",74.6714153070404,11.1061560949978,14.1999704039773,13.9389174516923,13.5638039314586,13.1246809061842,10.997270689872,14.0095937085669,16.4697595186256,10.8952763469369,15.8233360159115,15.1325674190006,11.9047980855277,11.3012718714329,15.1887351766639,11.1187317699161,14.2669022429149,15.9030341285455,14.9584493824094,12.4989592846443,10.4479546927775,10.8682177807445,14.4722285382047,13.8546762111367,10.8673893136274,14.5474059289019,13.3390079720978,14.7544820182698,14.271052900821,11.4976516821624,11.4568681430683,10.8639277817772,12.0894192683386,15.4942237737097,14.1058970936938,19.0683878430727,14.8835522997544,13.0318796524539,13.5171070714625,12.5697238635062,14.4994102609278,13.9194874235301
"393","070420","05453","Brussels sprouts, fresh or chilled","Cauliflowers and broccoli","070420",1,1,"Green",189.286722452254,230.546017036324,251.839680741236,248.20679588203,235.233856751423,247.394492817882,221.100008136155,248.840964489544,243.525059468019,218.663322117413,238.313438644517,250.090412290103,253.879162061247,229.158182435567,212.455793877554,215.733570888041,240.886670419529,256.745705524522,233.645775004377,254.394778612978,208.314284739518,237.95255080819,215.720397588282,243.095873524674,229.220857582976,248.695049768485,230.788273788167,249.849899630882,241.277048271676,238.276382632033,229.896246369915,226.244490375293,225.95945011779,252.617491152682,263.956742301036,234.666412184564,252.37211997743,251.629549338542,212.857865111405,187.538826254584,226.5908148115,240.631241660244
"393","070420","05453","Brussels sprouts, fresh or chilled","Cauliflowers and broccoli","070420",1,1,"Blue",21.1488561439903,1.46186668101306,8.06235627734559,5.77387183650477,7.29176695655449,2.29577095890193,NA,1.5585216915232,33.8525651422436,0.250282374545326,23.540313552713,11.4196508196414,0.884973278772159,0.77804797252491,41.2515762534714,1.37007048629634,10.8647880147038,20.5042117968673,45.1012171469213,0.983811787045435,NA,1.64536591927348,58.8680806015778,13.8776022271139,NA,14.6474151627276,2.55317124567497,25.9989863269424,9.04926002490275,NA,1.56536949491413,0.200449264141575,1.61857317215914,18.9597400033763,2.6127225995762,32.950127240623,13.6978662591606,4.46078463715209,52.1165034983476,90.1928867925713,42.0515221553617,12.7969561461698
"393","070420","05453","Brussels sprouts, fresh or chilled","Cauliflowers and broccoli","070420",1,1,"Grey",74.6714153070404,11.1061560949978,14.1999704039773,13.9389174516923,13.5638039314586,13.1246809061842,10.997270689872,14.0095937085669,16.4697595186256,10.8952763469369,15.8233360159115,15.1325674190006,11.9047980855277,11.3012718714329,15.1887351766639,11.1187317699161,14.2669022429149,15.9030341285455,14.9584493824094,12.4989592846443,10.4479546927775,10.8682177807445,14.4722285382047,13.8546762111367,10.8673893136274,14.5474059289019,13.3390079720978,14.7544820182698,14.271052900821,11.4976516821624,11.4568681430683,10.8639277817772,12.0894192683386,15.4942237737097,14.1058970936938,19.0683878430727,14.8835522997544,13.0318796524539,13.5171070714625,12.5697238635062,14.4994102609278,13.9194874235301
"394","070990_b","05453","Pumpkins, squash and gourds","Pumpkins, squash and gourds","070990_b",1,1,"Green",228.206283438277,322.89678709502,371.329323696613,359.017629379345,344.119170444071,353.586707354646,308.46695965158,355.988153340203,401.10650882251,303.26360433346,379.560675527928,374.93047512755,355.24883365091,320.942327378948,367.276903764585,300.429859183582,358.422656282525,398.287030548837,405.577177173042,358.89462811059,287.958078263226,332.464549666218,400.223287585027,359.471670121899,320.598983042098,372.825299111158,329.806256453422,393.893653213757,360.432098601884,333.130537474142,328.056818290917,314.002981653337,318.801217596712,387.793197624814,379.747133132043,394.479319670023,381.196204934032,358.323238971928,383.674329695178,405.942899776143,391.026005212653,367.59899990307
"394","070990_b","05453","Pumpkins, squash and gourds","Pumpkins, squash and gourds","070990_b",1,1,"Blue",23.6645871724282,3.06151531045167,8.74113828656929,8.32960891678369,6.84189737470858,6.85684403191976,2.99012028233719,7.23803528397251,16.9393056545439,2.87637441347153,11.9520954715256,9.82091251006177,5.28304894225517,3.89262934551895,8.48210694371867,3.76810031038778,9.5892892924771,13.6181743117113,7.95677926996168,4.62587824583448,1.89251408794916,2.99161778637987,5.94596983742374,6.62480107829551,3.13102551378336,9.03740522761068,6.53265830124319,6.76449123113794,7.02322105888596,4.87361532000623,4.2570583370424,3.14176026720897,4.99013830881519,12.1251714710564,7.32110728433136,19.2076199815417,9.37408837048041,7.88404377974161,3.10315629978463,2.88498846894266,7.35408325973545,7.56380358348086
"394","070990_b","05453","Pumpkins, squash and gourds","Pumpkins, squash and gourds","070990_b",1,1,"Grey",84.4110831912467,17.4221506995336,21.3719500484467,20.1556232295992,19.8648660554264,19.6513376575083,17.3766876731219,19.7765204910089,24.6170891902111,17.1314800985333,24.1840871551953,21.9106395923055,18.3911582291261,17.7573517915922,23.1973270578645,17.4144445994423,21.7146861985118,22.9525909881806,23.582445914523,18.6911222055722,16.8158858048514,17.3448127057968,24.5597326236649,19.994988998849,17.4575515935299,21.0888429755751,19.418460338494,21.9010934845514,21.7446265886351,17.9641374083037,18.1707847379084,17.1586174725157,18.1882989536845,22.5280097356295,20.4102368947946,26.3561233599048,21.7700142880849,19.3706357894247,22.80732795878,24.5722080767989,24.4143740744918,21.2964239510352
"397","070700","05456","Cucumbers and gherkins, fresh or chilled","Cucumbers and gherkins","070700",1,1,"Green",206.485370627298,177.708464077687,196.82973257743,194.371184787888,183.927289267353,193.517697902341,170.042459051713,196.53935706022,188.911111482643,168.015168005161,187.830107458184,198.156284646757,197.524163215347,176.594829170937,178.060859121052,166.200844301165,188.098611552115,200.488862146425,194.893799622475,199.593081177018,159.744536534716,183.16593451595,188.564596316803,209.346754466953,175.650592587948,192.733446611452,180.356058263026,200.115671757394,192.167289032489,184.436729166091,178.432709500454,174.044138355468,174.963710654536,197.199007126791,209.017551115238,186.651844301544,199.343259402517,194.485392422025,189.353689027752,187.013781944452,186.980724595313,191.468398472355
"397","070700","05456","Cucumbers and gherkins, fresh or chilled","Cucumbers and gherkins","070700",1,1,"Blue",42.3179274366318,1.356536244178,10.0938681983342,7.10091484068778,7.40320019365294,3.03083872012478,NA,1.76381692585267,36.2843548820303,0.284642937802242,23.057107880993,11.5494892606159,1.62557544993928,1.05669863684685,28.7529005878189,1.47149337012998,12.064568830585,23.9443609288331,28.1288593682158,1.05713770166957,NA,1.9275864283246,30.2192041437997,13.9762679346957,NA,17.224032065963,3.73519270354511,19.4405167502166,8.02720927119472,NA,1.71558765210893,0.208431997389559,1.85868973405616,20.2684073108518,2.7493947232415,33.2691168904316,13.1324073987697,7.59693039906331,20.3384004214805,32.755848574004,26.5468665657375,15.1473308625591
"397","070700","05456","Cucumbers and gherkins, fresh or chilled","Cucumbers and gherkins","070700",1,1,"Grey",104.520778202843,8.49506871189425,10.4883238637112,9.95530006303533,9.65516466081109,9.83940470429414,8.53886737326656,10.0233049543675,10.9269499702566,8.28363421293539,10.9621447467745,10.568004219652,9.04990110240876,8.72804940801997,10.6423312722208,8.45820614486207,10.1701169262519,10.9365429228811,10.6328144975276,9.42067678973747,8.11634093743664,8.49851980575214,10.8126801485248,10.265884166417,8.467250893585,10.3540756483415,9.72922628618159,10.5345338581356,10.2899303874351,8.79555906121173,8.75649819165626,8.36272374802148,8.86117007972713,10.614674789358,10.2422975081334,12.1461825234584,10.4251378741213,9.73970261823829,10.5324969612341,10.6339941246461,10.5678442308261,10.3132326379992
"397","071140","0547","Cucumbers&gherkins provisionally presvd,but nt f immediate consumption","Cucumbers and gherkins","070700",1,1,"Green",206.485370627298,177.708464077687,196.82973257743,194.371184787888,183.927289267353,193.517697902341,170.042459051713,196.53935706022,188.911111482643,168.015168005161,187.830107458184,198.156284646757,197.524163215347,176.594829170937,178.060859121052,166.200844301165,188.098611552115,200.488862146425,194.893799622475,199.593081177018,159.744536534716,183.16593451595,188.564596316803,209.346754466953,175.650592587948,192.733446611452,180.356058263026,200.115671757394,192.167289032489,184.436729166091,178.432709500454,174.044138355468,174.963710654536,197.199007126791,209.017551115238,186.651844301544,199.343259402517,194.485392422025,189.353689027752,187.013781944452,186.980724595313,191.468398472355
"397","071140","0547","Cucumbers&gherkins provisionally presvd,but nt f immediate consumption","Cucumbers and gherkins","070700",1,1,"Blue",42.3179274366318,1.356536244178,10.0938681983342,7.10091484068778,7.40320019365294,3.03083872012478,NA,1.76381692585267,36.2843548820303,0.284642937802242,23.057107880993,11.5494892606159,1.62557544993928,1.05669863684685,28.7529005878189,1.47149337012998,12.064568830585,23.9443609288331,28.1288593682158,1.05713770166957,NA,1.9275864283246,30.2192041437997,13.9762679346957,NA,17.224032065963,3.73519270354511,19.4405167502166,8.02720927119472,NA,1.71558765210893,0.208431997389559,1.85868973405616,20.2684073108518,2.7493947232415,33.2691168904316,13.1324073987697,7.59693039906331,20.3384004214805,32.755848574004,26.5468665657375,15.1473308625591
